mosi,miso
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE4
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE8
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE8
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE8
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE4
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE4
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE4
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE4
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE5
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE6
,
,
0x5E,0xA0
0x05,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x05,0xE7
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE0
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE0
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE0
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE3
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE4
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE1
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x06,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x06,0xE2
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDF
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDC
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDE
,
,
0x5E,0xA0
0x07,0x00
0x5F,0xA0
0xA0,0x00
,
,
0x1E,0xA0
0x07,0xDD
,
,
0x5E,0xA0
